507.0	5.07	0.118	0.001	0.468253968254	0.00543672099447	0.231192	0.00466863042941
708.0	7.08	0.14	0.001	0.555555555556	0.00593193300136	0.158592	0.00588183969914
902.0	9.02	0.152	0.001	0.603174603175	0.00621798731165	0.111848	0.00730216772681
1263.0	12.63	0.164	0.002	0.650793650794	0.00946919650943	0.040416	0.00255812847715
1571.0	15.71	0.164	0.002	0.650793650794	0.00946919650943	0.0	0.003142
1902.0	19.02	0.164	0.002	0.650793650794	0.00946919650943	-0.0486912	0.00159760754121
2546.0	25.46	0.156	0.001	0.619047619048	0.00631548562625	-0.1099872	0.0023147943011
3098.0	30.98	0.15	0.001	0.595238095238	0.00616962498765	-0.1561392	0.00292923395065
