2.02000	0.02000	0.0000103100000	0.0000001031000
3.36000	0.02000	0.0000178300000	0.0000001783000
4.72000	0.02000	0.0000262400000	0.0000002624000
5.80000	0.02000	0.0000341400000	0.0000003414000
6.28000	0.04000	0.0000408500000	0.0000004085000
8.40000	0.08000	0.0000803200000	0.0000008032000
8.88000	0.08000	0.0001179300000	0.0000011793000
9.52000	0.08000	0.0004320500000	0.0000043205000
9.52000	0.08000	0.0007525000000	0.0000075250000
9.52000	0.08000	0.0010270000000	0.0000102700000
9.60000	0.08000	0.0051350000000	0.0000513500000
9.52000	0.08000	0.0097290000000	0.0000972900000
9.12000	0.08000	0.0315300000000	0.0003153000000
7.76000	0.04000	0.0665380000000	0.0006653800000
5.16000	0.04000	0.1413870000000	0.0014138700000
3.62000	0.02000	0.2229490000000	0.0022294900000
2.76000	0.02000	0.3029540000000	0.0030295400000
2.18000	0.04000	0.3799390000000	0.0037993900000
1.70000	0.02000	0.5050800000000	0.0050508000000
1.03000	0.01000	0.7956600000000	0.0079566000000
0.84800	0.01000	1.0020000000000	0.0100200000000

