2.74	0.02	26.6	0.2	-9.70802919708	0.101731462029
2.28	0.02	22.4	0.2	-9.82456140351	0.122970444758
1.8	0.02	17.6	0.2	-9.77777777778	0.155398705951
1.29	0.01	12.6	0.1	-9.76744186047	0.108361701295
0.904	0.008	8.8	0.08	-9.73451327434	0.123501511888
0.624	0.008	6.0	0.08	-9.61538461538	0.177856891488
0.464	0.004	4.64	0.04	-10.0	0.121914962274
0.316	0.002	3.12	0.02	-9.87341772152	0.0889424904309
0.232	0.002	2.28	0.02	-9.8275862069	0.120868540659
