34.8	21.2	20.8	0
72.2	21.2	19.8	0
140.2	21.2	17.4	0
170.1	21.2	16.8	0
190.2	21.2	15.8	0
202.3	21.2	15.4	0
211.4	21.2	15.0	0
222.2	21.2	14.6	0
231.1	21.2	14.2	0
250.0	21.2	13.6	0
240.3	21.2	13.8	0
301.0	21.2	12.5	0
430.1	21.2	9.7	0
1050	21.2	4.32	0
1540	21,2	3.0	0
3020	21.2	1.53	0
8150	21.2	0.58	0
10000	21.2	0.46	0
25000	21.2	0.190	0
51800	21.2	0.100	0
