1.7800000	0.0242400	80.0000000	5.0000000
8.1600000	0.0752800	90.0000000	5.0000000
80.8000000	0.7464000	175.0000000	5.0000000
10.0000000	0.1800000	100.0000000	5.0000000
15.1000000	0.2208000	107.0000000	5.0000000
21.4000000	0.2712000	110.0000000	5.0000000
55.7000000	0.5456000	145.0000000	5.0000000
99.2000000	0.8936000	180.0000000	5.0000000
46.3000000	0.4704000	140.0000000	5.0000000
216.0000000	2.7280000	230.0000000	5.0000000
117.6000000	1.9408000	215.0000000	5.0000000
147.0000000	2.1760000	220.0000000	5.0000000

