6.0000	1.1400	0.1844	0.0356
7.0000	1.9600	0.2138	0.0621
8.0000	2.6800	0.2600	0.0829
9.0000	3.5200	0.2879	0.1075
10.0000	5.0400	0.3162	0.1525
11.0000	5.6000	0.3448	0.1727
12.0000	6.4800	0.3736	0.1985
13.0000	7.6800	0.4026	0.2338
14.0000	8.6000	0.4317	0.2767
15.0000	9.4000	0.4610	0.2992
16.0000	10.600	0.4903	0.3334

